Store,Dept,Date,Weekly_Sales,IsHoliday
19,58,30/04/2010,3994.0,False
19,58,07/05/2010,1758.0,False
19,58,14/05/2010,2968.0,False
19,58,21/05/2010,1363.0,False
19,58,28/05/2010,2403.0,False
19,58,04/06/2010,2063.0,False
19,58,11/06/2010,1920.0,False
19,58,18/06/2010,4911.0,False
19,58,25/06/2010,4211.0,False
19,58,02/07/2010,3292.0,False
19,58,09/07/2010,2838.0,False
19,58,16/07/2010,3642.0,False
19,58,23/07/2010,3243.0,False
19,58,30/07/2010,1831.0,False
19,58,06/08/2010,3574.0,False
19,58,13/08/2010,2351.0,False
19,58,20/08/2010,2951.0,False
19,58,27/08/2010,3492.0,False
19,58,03/09/2010,2013.0,False
19,58,10/09/2010,4475.0,True
19,58,17/09/2010,1346.0,False
19,58,24/09/2010,2434.0,False
19,58,01/10/2010,3645.0,False
19,58,08/10/2010,658.0,False
19,58,15/10/2010,1739.0,False
19,58,22/10/2010,2284.0,False
19,58,29/10/2010,1062.0,False
19,58,05/11/2010,1817.0,False
19,58,12/11/2010,3946.0,False
19,58,19/11/2010,4646.0,False
19,58,26/11/2010,3944.0,True
19,58,03/12/2010,2643.0,False
19,58,10/12/2010,3446.0,False
19,58,17/12/2010,2736.0,False
19,58,24/12/2010,5413.0,False
19,58,31/12/2010,3125.0,True
19,58,07/01/2011,2858.0,False
19,58,14/01/2011,3316.0,False
19,58,21/01/2011,2694.0,False
19,58,28/01/2011,4104.0,False
19,58,04/02/2011,2985.0,False
19,58,11/02/2011,2700.0,True
19,58,18/02/2011,2350.0,False
19,58,25/02/2011,5828.0,False
19,58,04/03/2011,4685.0,False
19,58,11/03/2011,3810.0,False
19,58,18/03/2011,4582.0,False
19,58,25/03/2011,1950.0,False
19,58,01/04/2011,2580.0,False
19,58,08/04/2011,4905.0,False
19,58,15/04/2011,740.0,False
19,58,22/04/2011,3065.0,False
19,58,29/04/2011,2015.0,False
19,58,06/05/2011,1810.0,False
19,58,13/05/2011,1855.0,False
19,58,20/05/2011,5455.0,False
19,58,27/05/2011,1845.0,False
19,58,03/06/2011,1430.0,False
19,58,10/06/2011,1870.0,False
19,58,17/06/2011,3385.0,False
19,58,24/06/2011,4255.0,False
19,58,01/07/2011,3010.0,False
19,58,08/07/2011,3730.0,False
19,58,15/07/2011,3805.0,False
19,58,22/07/2011,1040.0,False
19,58,29/07/2011,3215.0,False
19,58,05/08/2011,1425.0,False
19,58,12/08/2011,3665.0,False
19,58,19/08/2011,1300.0,False
19,58,26/08/2011,1080.0,False
19,58,02/09/2011,500.0,False
19,58,09/09/2011,2550.0,True
19,58,16/09/2011,3795.0,False
19,58,23/09/2011,1847.5,False
19,58,30/09/2011,2282.5,False
19,58,07/10/2011,1100.0,False
19,58,14/10/2011,850.0,False
19,58,21/10/2011,1165.0,False
19,58,28/10/2011,2745.0,False
19,58,04/11/2011,3090.0,False
19,58,11/11/2011,2930.0,False
19,58,18/11/2011,3090.0,False
19,58,25/11/2011,3260.0,True
19,58,02/12/2011,3060.0,False
19,58,09/12/2011,2265.0,False
19,58,16/12/2011,2230.0,False
19,58,23/12/2011,6645.0,False
19,58,30/12/2011,2245.0,True
19,58,06/01/2012,2690.0,False
19,58,13/01/2012,2515.0,False
19,58,20/01/2012,780.0,False
19,58,27/01/2012,1260.0,False
19,58,03/02/2012,2930.0,False
19,58,10/02/2012,2300.0,True
19,58,17/02/2012,3430.0,False
19,58,24/02/2012,3755.0,False
19,58,02/03/2012,7700.0,False
19,58,09/03/2012,1820.0,False
19,58,16/03/2012,1190.0,False
19,58,23/03/2012,1710.0,False
19,58,30/03/2012,1380.0,False
19,58,06/04/2012,1110.0,False
19,58,13/04/2012,3910.0,False
19,58,20/04/2012,2580.0,False
19,58,27/04/2012,520.0,False
19,58,04/05/2012,1885.0,False
19,58,11/05/2012,2110.0,False
19,58,18/05/2012,1700.0,False
19,58,25/05/2012,1000.0,False
19,58,01/06/2012,3470.0,False
19,58,08/06/2012,2340.0,False
19,58,15/06/2012,2220.0,False
19,58,22/06/2012,2955.0,False
19,58,29/06/2012,1960.0,False
19,58,06/07/2012,3390.0,False
19,58,13/07/2012,3900.0,False
19,58,20/07/2012,3390.0,False
19,58,27/07/2012,2500.0,False
19,58,03/08/2012,6135.0,False
19,58,10/08/2012,3865.0,False
19,58,17/08/2012,5940.0,False
19,58,24/08/2012,8575.0,False
19,58,31/08/2012,5515.0,False
19,58,07/09/2012,6530.0,True
19,58,14/09/2012,3910.0,False
19,58,21/09/2012,6230.0,False
19,58,28/09/2012,5950.0,False
19,58,05/10/2012,3235.0,False
19,58,12/10/2012,4845.0,False
19,58,19/10/2012,7760.0,False
19,58,26/10/2012,8420.0,False
19,59,05/02/2010,1026.24,False
19,59,12/02/2010,954.71,True
19,59,19/02/2010,1165.06,False
19,59,26/02/2010,939.5,False
19,59,05/03/2010,1009.04,False
19,59,12/03/2010,1062.33,False
19,59,19/03/2010,732.22,False
19,59,26/03/2010,787.84,False
19,59,02/04/2010,1020.12,False
19,59,09/04/2010,785.1,False
19,59,16/04/2010,991.47,False
19,59,23/04/2010,881.7,False
19,59,30/04/2010,736.93,False
19,59,07/05/2010,889.77,False
19,59,14/05/2010,795.79,False
19,59,21/05/2010,742.94,False
19,59,28/05/2010,857.11,False
19,59,04/06/2010,583.73,False
19,59,11/06/2010,671.62,False
19,59,18/06/2010,781.56,False
19,59,25/06/2010,850.53,False
19,59,02/07/2010,823.18,False
19,59,09/07/2010,674.65,False
19,59,16/07/2010,656.33,False
19,59,23/07/2010,659.26,False
19,59,30/07/2010,655.31,False
19,59,06/08/2010,640.95,False
19,59,13/08/2010,762.82,False
19,59,20/08/2010,599.42,False
19,59,27/08/2010,734.21,False
19,59,03/09/2010,809.91,False
19,59,10/09/2010,864.7,True
19,59,17/09/2010,805.64,False
19,59,24/09/2010,606.31,False
19,59,01/10/2010,873.56,False
19,59,08/10/2010,768.01,False
19,59,15/10/2010,565.77,False
19,59,22/10/2010,877.16,False
19,59,29/10/2010,931.15,False
19,59,05/11/2010,789.23,False
19,59,12/11/2010,1020.4,False
19,59,19/11/2010,1574.73,False
19,59,26/11/2010,2230.07,True
19,59,03/12/2010,2825.8,False
19,59,10/12/2010,3246.14,False
19,59,17/12/2010,4602.94,False
19,59,24/12/2010,6625.28,False
19,59,31/12/2010,1723.84,True
19,59,07/01/2011,561.49,False
19,59,14/01/2011,531.89,False
19,59,21/01/2011,438.25,False
19,59,28/01/2011,520.97,False
19,59,04/02/2011,615.11,False
19,59,11/02/2011,695.65,True
19,59,18/02/2011,718.66,False
19,59,25/02/2011,600.97,False
19,59,04/03/2011,593.42,False
19,59,11/03/2011,560.82,False
19,59,18/03/2011,615.48,False
19,59,25/03/2011,492.7,False
19,59,01/04/2011,548.67,False
19,59,08/04/2011,679.24,False
19,59,15/04/2011,628.65,False
19,59,22/04/2011,638.14,False
19,59,29/04/2011,576.2,False
19,59,06/05/2011,639.54,False
19,59,13/05/2011,431.68,False
19,59,20/05/2011,389.14,False
19,59,27/05/2011,398.17,False
19,59,03/06/2011,393.39,False
19,59,10/06/2011,338.49,False
19,59,17/06/2011,446.96,False
19,59,24/06/2011,299.88,False
19,59,01/07/2011,366.78,False
19,59,08/07/2011,363.02,False
19,59,15/07/2011,379.8,False
19,59,22/07/2011,508.24,False
19,59,29/07/2011,423.52,False
19,59,05/08/2011,516.03,False
19,59,12/08/2011,364.05,False
19,59,19/08/2011,385.9,False
19,59,26/08/2011,299.58,False
19,59,02/09/2011,547.76,False
19,59,09/09/2011,553.1,True
19,59,16/09/2011,494.58,False
19,59,23/09/2011,462.15,False
19,59,30/09/2011,441.77,False
19,59,07/10/2011,423.94,False
19,59,14/10/2011,452.95,False
19,59,21/10/2011,490.22,False
19,59,28/10/2011,494.46,False
19,59,04/11/2011,426.34,False
19,59,11/11/2011,603.81,False
19,59,18/11/2011,662.23,False
19,59,25/11/2011,665.75,True
19,59,02/12/2011,1027.37,False
19,59,09/12/2011,1770.67,False
19,59,16/12/2011,2538.16,False
19,59,23/12/2011,4165.71,False
19,59,30/12/2011,2005.06,True
19,59,06/01/2012,271.68,False
19,59,13/01/2012,264.84,False
19,59,20/01/2012,383.14,False
19,59,27/01/2012,220.52,False
19,59,03/02/2012,266.53,False
19,59,10/02/2012,293.67,True
19,59,17/02/2012,291.13,False
19,59,24/02/2012,230.75,False
19,59,02/03/2012,330.12,False
19,59,09/03/2012,274.86,False
19,59,16/03/2012,250.0,False
19,59,23/03/2012,222.08,False
19,59,30/03/2012,307.03,False
19,59,06/04/2012,390.23,False
19,59,13/04/2012,389.13,False
19,59,20/04/2012,267.12,False
19,59,27/04/2012,352.89,False
19,59,04/05/2012,379.82,False
19,59,11/05/2012,241.0,False
19,59,18/05/2012,161.31,False
19,59,25/05/2012,225.52,False
19,59,01/06/2012,191.26,False
19,59,08/06/2012,255.39,False
19,59,15/06/2012,206.39,False
19,59,22/06/2012,126.7,False
19,59,29/06/2012,196.34,False
19,59,06/07/2012,117.19,False
19,59,13/07/2012,201.15,False
19,59,20/07/2012,226.57,False
19,59,27/07/2012,192.3,False
19,59,03/08/2012,191.57,False
19,59,10/08/2012,245.77,False
19,59,17/08/2012,209.68,False
19,59,24/08/2012,183.63,False
19,59,31/08/2012,281.95,False
19,59,07/09/2012,295.26,True
19,59,14/09/2012,221.87,False
19,59,21/09/2012,214.88,False
19,59,28/09/2012,279.46,False
19,59,05/10/2012,157.21,False
19,59,12/10/2012,355.76,False
19,59,19/10/2012,306.76,False
19,59,26/10/2012,240.24,False
19,60,05/02/2010,783.2,False
19,60,12/02/2010,475.2,True
19,60,19/02/2010,536.8,False
19,60,26/02/2010,484.0,False
19,60,05/03/2010,598.4,False
19,60,12/03/2010,396.0,False
19,60,19/03/2010,572.0,False
19,60,26/03/2010,660.0,False
19,60,02/04/2010,642.4,False
19,60,09/04/2010,422.4,False
19,60,16/04/2010,404.8,False
19,60,23/04/2010,457.6,False
19,60,30/04/2010,598.4,False
19,60,07/05/2010,519.2,False
19,60,14/05/2010,264.0,False
19,60,21/05/2010,528.0,False
19,60,28/05/2010,572.0,False
19,60,04/06/2010,686.4,False
19,60,11/06/2010,519.2,False
19,60,18/06/2010,448.8,False
19,60,25/06/2010,554.4,False
19,60,02/07/2010,633.6,False
19,60,09/07/2010,580.8,False
19,60,16/07/2010,642.4,False
19,60,23/07/2010,501.6,False
19,60,30/07/2010,466.4,False
19,60,06/08/2010,668.8,False
19,60,13/08/2010,325.6,False
19,60,20/08/2010,598.4,False
19,60,27/08/2010,378.4,False
19,60,03/09/2010,677.6,False
19,60,10/09/2010,378.4,True
19,60,17/09/2010,492.8,False
19,60,24/09/2010,554.4,False
19,60,01/10/2010,448.8,False
19,60,08/10/2010,501.6,False
19,60,15/10/2010,448.8,False
19,60,22/10/2010,343.2,False
19,60,29/10/2010,563.2,False
19,60,05/11/2010,501.6,False
19,60,12/11/2010,677.6,False
19,60,19/11/2010,554.4,False
19,60,26/11/2010,545.6,True
19,60,03/12/2010,730.4,False
19,60,10/12/2010,1179.2,False
19,60,17/12/2010,1522.4,False
19,60,24/12/2010,1029.6,False
19,60,31/12/2010,387.2,True
19,60,07/01/2011,448.8,False
19,60,14/01/2011,475.2,False
19,60,21/01/2011,316.8,False
19,60,28/01/2011,387.2,False
19,60,04/02/2011,580.8,False
19,60,11/02/2011,624.8,True
19,60,18/02/2011,660.0,False
19,60,25/02/2011,448.8,False
19,60,04/03/2011,396.0,False
19,60,11/03/2011,660.0,False
19,60,18/03/2011,528.0,False
19,60,25/03/2011,422.4,False
19,60,01/04/2011,440.0,False
19,60,08/04/2011,466.4,False
19,60,15/04/2011,570.2,False
19,60,22/04/2011,404.8,False
19,60,29/04/2011,343.2,False
19,60,06/05/2011,651.2,False
19,60,13/05/2011,484.0,False
19,60,20/05/2011,440.0,False
19,60,27/05/2011,484.0,False
19,60,03/06/2011,598.4,False
19,60,10/06/2011,501.6,False
19,60,17/06/2011,510.4,False
19,60,24/06/2011,396.0,False
19,60,01/07/2011,457.6,False
19,60,08/07/2011,598.4,False
19,60,15/07/2011,387.2,False
19,60,22/07/2011,554.4,False
19,60,29/07/2011,563.2,False
19,60,05/08/2011,545.6,False
19,60,12/08/2011,475.2,False
19,60,19/08/2011,510.4,False
19,60,26/08/2011,580.8,False
19,60,02/09/2011,510.4,False
19,60,09/09/2011,642.4,True
19,60,16/09/2011,466.4,False
19,60,23/09/2011,422.4,False
19,60,30/09/2011,448.8,False
19,60,07/10/2011,616.0,False
19,60,14/10/2011,308.0,False
19,60,21/10/2011,545.6,False
19,60,28/10/2011,431.2,False
19,60,04/11/2011,466.4,False
19,60,11/11/2011,457.6,False
19,60,18/11/2011,572.0,False
19,60,25/11/2011,413.6,True
19,60,02/12/2011,880.0,False
19,60,09/12/2011,1100.0,False
19,60,16/12/2011,1188.0,False
19,60,23/12/2011,818.4,False
19,60,30/12/2011,316.8,True
19,60,06/01/2012,536.8,False
19,60,13/01/2012,466.4,False
19,60,20/01/2012,519.2,False
19,60,27/01/2012,454.2,False
19,60,03/02/2012,576.0,False
19,60,10/02/2012,495.0,True
19,60,17/02/2012,594.0,False
19,60,24/02/2012,603.0,False
19,60,02/03/2012,576.0,False
19,60,09/03/2012,594.0,False
19,60,16/03/2012,387.0,False
19,60,23/03/2012,342.0,False
19,60,30/03/2012,612.0,False
19,60,06/04/2012,441.0,False
19,60,13/04/2012,306.0,False
19,60,20/04/2012,252.0,False
19,60,27/04/2012,585.0,False
19,60,04/05/2012,504.0,False
19,60,11/05/2012,720.0,False
19,60,18/05/2012,441.0,False
19,60,25/05/2012,387.0,False
19,60,01/06/2012,378.0,False
19,60,08/06/2012,576.0,False
19,60,15/06/2012,639.0,False
19,60,22/06/2012,495.0,False
19,60,29/06/2012,522.0,False
19,60,06/07/2012,558.0,False
19,60,13/07/2012,378.0,False
19,60,20/07/2012,549.0,False
19,60,27/07/2012,414.0,False
19,60,03/08/2012,513.0,False
19,60,10/08/2012,576.0,False
19,60,17/08/2012,423.0,False
19,60,24/08/2012,423.0,False
19,60,31/08/2012,540.0,False
19,60,07/09/2012,576.0,True
19,60,14/09/2012,567.0,False
19,60,21/09/2012,378.0,False
19,60,28/09/2012,522.0,False
19,60,05/10/2012,396.0,False
19,60,12/10/2012,621.0,False
19,60,19/10/2012,459.0,False
19,60,26/10/2012,351.0,False
19,67,05/02/2010,14243.49,False
19,67,12/02/2010,27137.05,True
19,67,19/02/2010,21497.97,False
19,67,26/02/2010,9640.27,False
19,67,05/03/2010,12401.17,False
19,67,12/03/2010,12614.61,False
19,67,19/03/2010,11674.28,False
19,67,26/03/2010,12690.84,False
19,67,02/04/2010,17125.02,False
19,67,09/04/2010,12650.38,False
19,67,16/04/2010,10591.15,False
19,67,23/04/2010,10843.33,False
19,67,30/04/2010,13262.88,False
19,67,07/05/2010,27391.86,False
19,67,14/05/2010,27478.92,False
19,67,21/05/2010,12409.68,False
19,67,28/05/2010,11787.8,False
19,67,04/06/2010,12319.06,False
19,67,11/06/2010,14643.83,False
19,67,18/06/2010,23687.11,False
19,67,25/06/2010,24899.64,False
19,67,02/07/2010,13733.2,False
19,67,09/07/2010,11324.51,False
19,67,16/07/2010,12820.41,False
19,67,23/07/2010,11610.95,False
19,67,30/07/2010,11039.3,False
19,67,06/08/2010,11264.79,False
19,67,13/08/2010,10877.78,False
19,67,20/08/2010,10980.69,False
19,67,27/08/2010,11669.26,False
19,67,03/09/2010,10336.65,False
19,67,10/09/2010,10798.1,True
19,67,17/09/2010,10785.01,False
19,67,24/09/2010,10232.02,False
19,67,01/10/2010,10703.22,False
19,67,08/10/2010,11434.59,False
19,67,15/10/2010,11531.86,False
19,67,22/10/2010,11003.07,False
19,67,29/10/2010,12341.6,False
19,67,05/11/2010,10826.9,False
19,67,12/11/2010,11574.81,False
19,67,19/11/2010,10690.22,False
19,67,26/11/2010,10811.14,True
19,67,03/12/2010,12591.94,False
19,67,10/12/2010,16243.13,False
19,67,17/12/2010,21278.83,False
19,67,24/12/2010,36080.69,False
19,67,31/12/2010,11626.17,True
19,67,07/01/2011,7141.17,False
19,67,14/01/2011,7726.65,False
19,67,21/01/2011,8050.22,False
19,67,28/01/2011,8989.75,False
19,67,04/02/2011,11736.46,False
19,67,11/02/2011,21187.5,True
19,67,18/02/2011,24210.34,False
19,67,25/02/2011,8762.66,False
19,67,04/03/2011,10770.51,False
19,67,11/03/2011,10601.51,False
19,67,18/03/2011,11471.37,False
19,67,25/03/2011,9930.17,False
19,67,01/04/2011,10372.17,False
