Store,Dept,Date,Weekly_Sales,IsHoliday
25,91,01/07/2011,7321.49,False
25,91,08/07/2011,8026.44,False
25,91,15/07/2011,7498.72,False
25,91,22/07/2011,7294.48,False
25,91,29/07/2011,7539.66,False
25,91,05/08/2011,8173.14,False
25,91,12/08/2011,7949.44,False
25,91,19/08/2011,8145.81,False
25,91,26/08/2011,7884.53,False
25,91,02/09/2011,8059.13,False
25,91,09/09/2011,8364.45,True
25,91,16/09/2011,7655.26,False
25,91,23/09/2011,7466.5,False
25,91,30/09/2011,8356.47,False
25,91,07/10/2011,8111.11,False
25,91,14/10/2011,7230.78,False
25,91,21/10/2011,8237.35,False
25,91,28/10/2011,7482.69,False
25,91,04/11/2011,7905.06,False
25,91,11/11/2011,7757.41,False
25,91,18/11/2011,8313.29,False
25,91,25/11/2011,6756.51,True
25,91,02/12/2011,8118.55,False
25,91,09/12/2011,8146.07,False
25,91,16/12/2011,8047.11,False
25,91,23/12/2011,8333.24,False
25,91,30/12/2011,6121.25,True
25,91,06/01/2012,7934.22,False
25,91,13/01/2012,8399.46,False
25,91,20/01/2012,8651.51,False
25,91,27/01/2012,7986.65,False
25,91,03/02/2012,8597.8,False
25,91,10/02/2012,8611.91,True
25,91,17/02/2012,7731.49,False
25,91,24/02/2012,7765.68,False
25,91,02/03/2012,8627.5,False
25,91,09/03/2012,7832.26,False
25,91,16/03/2012,7368.19,False
25,91,23/03/2012,7137.19,False
25,91,30/03/2012,7639.28,False
25,91,06/04/2012,7340.86,False
25,91,13/04/2012,6710.54,False
25,91,20/04/2012,7640.71,False
25,91,27/04/2012,8275.28,False
25,91,04/05/2012,7939.67,False
25,91,11/05/2012,8184.33,False
25,91,18/05/2012,7402.1,False
25,91,25/05/2012,7847.87,False
25,91,01/06/2012,6980.53,False
25,91,08/06/2012,9462.72,False
25,91,15/06/2012,8391.66,False
25,91,22/06/2012,8094.78,False
25,91,29/06/2012,8889.08,False
25,91,06/07/2012,9601.17,False
25,91,13/07/2012,8428.37,False
25,91,20/07/2012,8989.16,False
25,91,27/07/2012,8530.02,False
25,91,03/08/2012,8966.36,False
25,91,10/08/2012,8113.43,False
25,91,17/08/2012,7941.0,False
25,91,24/08/2012,8206.42,False
25,91,31/08/2012,8019.02,False
25,91,07/09/2012,8687.47,True
25,91,14/09/2012,8323.18,False
25,91,21/09/2012,8108.62,False
25,91,28/09/2012,7965.44,False
25,91,05/10/2012,8887.49,False
25,91,12/10/2012,8513.37,False
25,91,19/10/2012,8353.15,False
25,91,26/10/2012,8770.7,False
25,92,05/02/2010,42270.21,False
25,92,12/02/2010,34081.22,True
25,92,19/02/2010,39058.17,False
25,92,26/02/2010,36097.8,False
25,92,05/03/2010,37437.84,False
25,92,12/03/2010,35075.26,False
25,92,19/03/2010,34710.95,False
25,92,26/03/2010,34261.26,False
25,92,02/04/2010,34853.02,False
25,92,09/04/2010,30486.37,False
25,92,16/04/2010,34263.74,False
25,92,23/04/2010,34019.26,False
25,92,30/04/2010,35344.88,False
25,92,07/05/2010,36158.06,False
25,92,14/05/2010,35826.35,False
25,92,21/05/2010,37290.82,False
25,92,28/05/2010,36920.97,False
25,92,04/06/2010,32436.2,False
25,92,11/06/2010,33820.58,False
25,92,18/06/2010,36997.93,False
25,92,25/06/2010,34505.92,False
25,92,02/07/2010,36657.12,False
25,92,09/07/2010,30724.61,False
25,92,16/07/2010,33019.05,False
25,92,23/07/2010,31365.71,False
25,92,30/07/2010,30217.15,False
25,92,06/08/2010,32438.62,False
25,92,13/08/2010,33681.01,False
25,92,20/08/2010,33176.75,False
25,92,27/08/2010,36349.64,False
25,92,03/09/2010,36726.32,False
25,92,10/09/2010,35111.24,True
25,92,17/09/2010,33163.79,False
25,92,24/09/2010,33760.74,False
