Store,Dept,Date,Weekly_Sales,IsHoliday
22,81,13/08/2010,12332.15,False
22,81,20/08/2010,12287.8,False
22,81,27/08/2010,14048.55,False
22,81,03/09/2010,15099.8,False
22,81,10/09/2010,12119.01,True
22,81,17/09/2010,12066.28,False
22,81,24/09/2010,12614.22,False
22,81,01/10/2010,12155.9,False
22,81,08/10/2010,13108.82,False
22,81,15/10/2010,11637.17,False
22,81,22/10/2010,11687.62,False
22,81,29/10/2010,12273.04,False
22,81,05/11/2010,12625.48,False
22,81,12/11/2010,11551.54,False
22,81,19/11/2010,11698.51,False
22,81,26/11/2010,9666.77,True
22,81,03/12/2010,11816.47,False
22,81,10/12/2010,11834.17,False
22,81,17/12/2010,11415.42,False
22,81,24/12/2010,10451.21,False
22,81,31/12/2010,8634.55,True
22,81,07/01/2011,11391.74,False
22,81,14/01/2011,12320.9,False
22,81,21/01/2011,12276.17,False
22,81,28/01/2011,11630.69,False
22,81,04/02/2011,14218.98,False
22,81,11/02/2011,11699.8,True
22,81,18/02/2011,12133.24,False
22,81,25/02/2011,13074.72,False
22,81,04/03/2011,13986.97,False
22,81,11/03/2011,12311.9,False
22,81,18/03/2011,12318.21,False
22,81,25/03/2011,12235.74,False
22,81,01/04/2011,12540.98,False
22,81,08/04/2011,12885.14,False
22,81,15/04/2011,12618.56,False
22,81,22/04/2011,13563.52,False
22,81,29/04/2011,11159.47,False
22,81,06/05/2011,13622.17,False
22,81,13/05/2011,12284.94,False
22,81,20/05/2011,13076.59,False
22,81,27/05/2011,13447.93,False
22,81,03/06/2011,13221.74,False
22,81,10/06/2011,12484.05,False
22,81,17/06/2011,11637.78,False
22,81,24/06/2011,11333.08,False
22,81,01/07/2011,12446.46,False
22,81,08/07/2011,11593.77,False
22,81,15/07/2011,11463.33,False
22,81,22/07/2011,11638.97,False
22,81,29/07/2011,11371.03,False
22,81,05/08/2011,12607.09,False
22,81,12/08/2011,11851.11,False
22,81,19/08/2011,11381.23,False
22,81,26/08/2011,17653.78,False
22,81,02/09/2011,12048.97,False
22,81,09/09/2011,12788.5,True
22,81,16/09/2011,12405.37,False
22,81,23/09/2011,12357.66,False
22,81,30/09/2011,12229.89,False
22,81,07/10/2011,13375.04,False
22,81,14/10/2011,12835.15,False
22,81,21/10/2011,12537.17,False
22,81,28/10/2011,13777.05,False
22,81,04/11/2011,13682.44,False
22,81,11/11/2011,12509.44,False
22,81,18/11/2011,12198.41,False
22,81,25/11/2011,10416.41,True
22,81,02/12/2011,11634.61,False
22,81,09/12/2011,12243.53,False
22,81,16/12/2011,11760.52,False
22,81,23/12/2011,11337.38,False
22,81,30/12/2011,8675.51,True
22,81,06/01/2012,11427.15,False
22,81,13/01/2012,11478.96,False
22,81,20/01/2012,12739.83,False
22,81,27/01/2012,11048.85,False
22,81,03/02/2012,13104.96,False
22,81,10/02/2012,12993.52,True
22,81,17/02/2012,11104.79,False
22,81,24/02/2012,11362.45,False
22,81,02/03/2012,12079.95,False
22,81,09/03/2012,11466.16,False
22,81,16/03/2012,10875.83,False
22,81,23/03/2012,10799.98,False
22,81,30/03/2012,11417.33,False
22,81,06/04/2012,11710.52,False
22,81,13/04/2012,9627.43,False
22,81,20/04/2012,11426.14,False
22,81,27/04/2012,11681.34,False
22,81,04/05/2012,12200.7,False
22,81,11/05/2012,11619.08,False
22,81,18/05/2012,10773.36,False
22,81,25/05/2012,12138.87,False
22,81,01/06/2012,11752.88,False
22,81,08/06/2012,12010.18,False
22,81,15/06/2012,11299.3,False
22,81,22/06/2012,11244.94,False
22,81,29/06/2012,11115.83,False
22,81,06/07/2012,12135.96,False
22,81,13/07/2012,11079.85,False
22,81,20/07/2012,11103.11,False
22,81,27/07/2012,10597.09,False
22,81,03/08/2012,11382.58,False
22,81,10/08/2012,11017.68,False
22,81,17/08/2012,10605.16,False
22,81,24/08/2012,11768.9,False
22,81,31/08/2012,11706.03,False
22,81,07/09/2012,12069.42,True
22,81,14/09/2012,10751.87,False
22,81,21/09/2012,10991.11,False
22,81,28/09/2012,11105.42,False
22,81,05/10/2012,12308.7,False
22,81,12/10/2012,11568.64,False
22,81,19/10/2012,11314.66,False
22,81,26/10/2012,13885.79,False
22,82,05/02/2010,14109.19,False
22,82,12/02/2010,12996.26,True
22,82,19/02/2010,13347.77,False
22,82,26/02/2010,11306.33,False
22,82,05/03/2010,12786.16,False
22,82,12/03/2010,11806.87,False
22,82,19/03/2010,12347.32,False
22,82,26/03/2010,13749.75,False
22,82,02/04/2010,17277.21,False
22,82,09/04/2010,13294.88,False
22,82,16/04/2010,13290.8,False
22,82,23/04/2010,13136.0,False
22,82,30/04/2010,12795.47,False
22,82,07/05/2010,14100.76,False
22,82,14/05/2010,14744.11,False
22,82,21/05/2010,12565.97,False
22,82,28/05/2010,14012.97,False
22,82,04/06/2010,13513.48,False
22,82,11/06/2010,15924.73,False
22,82,18/06/2010,17884.37,False
22,82,25/06/2010,17595.55,False
22,82,02/07/2010,15210.11,False
22,82,09/07/2010,15730.42,False
22,82,16/07/2010,14367.86,False
22,82,23/07/2010,14754.97,False
22,82,30/07/2010,15442.87,False
22,82,06/08/2010,14797.61,False
22,82,13/08/2010,14289.89,False
22,82,20/08/2010,15206.66,False
22,82,27/08/2010,16401.49,False
22,82,03/09/2010,17317.42,False
22,82,10/09/2010,14456.0,True
22,82,17/09/2010,13819.83,False
22,82,24/09/2010,14754.38,False
22,82,01/10/2010,14243.91,False
22,82,08/10/2010,17165.03,False
22,82,15/10/2010,16344.84,False
22,82,22/10/2010,16148.24,False
22,82,29/10/2010,17261.47,False
22,82,05/11/2010,17538.13,False
22,82,12/11/2010,20329.5,False
22,82,19/11/2010,17597.64,False
22,82,26/11/2010,21571.48,True
22,82,03/12/2010,24182.73,False
22,82,10/12/2010,33170.41,False
22,82,17/12/2010,39923.43,False
22,82,24/12/2010,69369.99,False
22,82,31/12/2010,13520.33,True
22,82,07/01/2011,12658.81,False
22,82,14/01/2011,13344.4,False
22,82,21/01/2011,13807.15,False
22,82,28/01/2011,12698.04,False
22,82,04/02/2011,15941.71,False
22,82,11/02/2011,16281.31,True
22,82,18/02/2011,16658.15,False
22,82,25/02/2011,14048.78,False
22,82,04/03/2011,15709.5,False
22,82,11/03/2011,14879.76,False
22,82,18/03/2011,16186.33,False
22,82,25/03/2011,15073.43,False
22,82,01/04/2011,16041.17,False
22,82,08/04/2011,16277.22,False
22,82,15/04/2011,16295.61,False
22,82,22/04/2011,21959.57,False
22,82,29/04/2011,16685.73,False
22,82,06/05/2011,15739.03,False
22,82,13/05/2011,15187.67,False
22,82,20/05/2011,14527.85,False
22,82,27/05/2011,14986.58,False
22,82,03/06/2011,15774.97,False
22,82,10/06/2011,17425.66,False
22,82,17/06/2011,17450.02,False
22,82,24/06/2011,19638.34,False
22,82,01/07/2011,18903.34,False
22,82,08/07/2011,16363.4,False
22,82,15/07/2011,16600.78,False
22,82,22/07/2011,16056.94,False
22,82,29/07/2011,15694.88,False
22,82,05/08/2011,17042.92,False
22,82,12/08/2011,17520.57,False
22,82,19/08/2011,17453.17,False
22,82,26/08/2011,32298.19,False
22,82,02/09/2011,23770.85,False
22,82,09/09/2011,18873.24,True
22,82,16/09/2011,18424.34,False
22,82,23/09/2011,16434.72,False
22,82,30/09/2011,16722.5,False
22,82,07/10/2011,18417.59,False
22,82,14/10/2011,16641.04,False
22,82,21/10/2011,16482.74,False
22,82,28/10/2011,19188.11,False
22,82,04/11/2011,24840.74,False
22,82,11/11/2011,19070.8,False
22,82,18/11/2011,17550.94,False
22,82,25/11/2011,20378.59,True
22,82,02/12/2011,23118.54,False
22,82,09/12/2011,31225.78,False
22,82,16/12/2011,40471.82,False
22,82,23/12/2011,69636.68,False
22,82,30/12/2011,26458.04,True
22,82,06/01/2012,15973.53,False
22,82,13/01/2012,14737.89,False
22,82,20/01/2012,16052.45,False
22,82,27/01/2012,12969.21,False
22,82,03/02/2012,15466.95,False
22,82,10/02/2012,16148.54,True
22,82,17/02/2012,18224.92,False
22,82,24/02/2012,14942.02,False
22,82,02/03/2012,15598.92,False
22,82,09/03/2012,17156.61,False
22,82,16/03/2012,16397.58,False
22,82,23/03/2012,16940.77,False
22,82,30/03/2012,15106.11,False
22,82,06/04/2012,22080.98,False
22,82,13/04/2012,16231.68,False
22,82,20/04/2012,16090.15,False
22,82,27/04/2012,15356.59,False
22,82,04/05/2012,16777.15,False
22,82,11/05/2012,17898.17,False
22,82,18/05/2012,16664.28,False
22,82,25/05/2012,16936.06,False
22,82,01/06/2012,18069.16,False
22,82,08/06/2012,18281.67,False
22,82,15/06/2012,22088.31,False
22,82,22/06/2012,21051.19,False
22,82,29/06/2012,18093.41,False
22,82,06/07/2012,20437.6,False
22,82,13/07/2012,16401.77,False
22,82,20/07/2012,17368.93,False
22,82,27/07/2012,18295.66,False
22,82,03/08/2012,17989.67,False
22,82,10/08/2012,17558.65,False
22,82,17/08/2012,19086.75,False
22,82,24/08/2012,19890.35,False
22,82,31/08/2012,17973.75,False
22,82,07/09/2012,17631.58,True
22,82,14/09/2012,17037.76,False
22,82,21/09/2012,16371.22,False
22,82,28/09/2012,17011.35,False
22,82,05/10/2012,18083.55,False
22,82,12/10/2012,18009.88,False
22,82,19/10/2012,19134.07,False
22,82,26/10/2012,28147.58,False
22,83,05/02/2010,1467.8,False
22,83,12/02/2010,1288.5,True
22,83,19/02/2010,1161.2,False
22,83,26/02/2010,1249.02,False
22,83,05/03/2010,1689.48,False
22,83,12/03/2010,1630.02,False
22,83,19/03/2010,1720.44,False
22,83,26/03/2010,2640.4,False
22,83,02/04/2010,2553.5,False
22,83,09/04/2010,1523.98,False
22,83,16/04/2010,1277.58,False
22,83,23/04/2010,1072.64,False
22,83,30/04/2010,1393.54,False
22,83,07/05/2010,1501.32,False
22,83,14/05/2010,1432.82,False
22,83,21/05/2010,2014.08,False
22,83,28/05/2010,1826.41,False
22,83,04/06/2010,1934.95,False
22,83,11/06/2010,1568.4,False
22,83,18/06/2010,1598.08,False
22,83,25/06/2010,1414.45,False
22,83,02/07/2010,2002.27,False
22,83,09/07/2010,2103.05,False
22,83,16/07/2010,1683.06,False
22,83,23/07/2010,1845.8,False
22,83,30/07/2010,1624.53,False
22,83,06/08/2010,1578.77,False
22,83,13/08/2010,1635.24,False
22,83,20/08/2010,1353.01,False
22,83,27/08/2010,1412.44,False
22,83,03/09/2010,1858.79,False
22,83,10/09/2010,1840.54,True
22,83,17/09/2010,1629.14,False
22,83,24/09/2010,1512.82,False
22,83,01/10/2010,1464.9,False
22,83,08/10/2010,1907.26,False
22,83,15/10/2010,1320.35,False
22,83,22/10/2010,1228.07,False
22,83,29/10/2010,1271.58,False
22,83,05/11/2010,1481.33,False
22,83,12/11/2010,1653.05,False
22,83,19/11/2010,1500.17,False
22,83,26/11/2010,1873.34,True
22,83,03/12/2010,1555.75,False
22,83,10/12/2010,2097.14,False
22,83,17/12/2010,2130.74,False
22,83,24/12/2010,2925.33,False
22,83,31/12/2010,1718.38,True
22,83,07/01/2011,1273.37,False
22,83,14/01/2011,1763.19,False
22,83,21/01/2011,1936.83,False
22,83,28/01/2011,2194.92,False
22,83,04/02/2011,2460.2,False
22,83,11/02/2011,2114.47,True
22,83,18/02/2011,1641.85,False
22,83,25/02/2011,1660.7,False
22,83,04/03/2011,2420.76,False
22,83,11/03/2011,2183.83,False
22,83,18/03/2011,1876.35,False
22,83,25/03/2011,1949.82,False
22,83,01/04/2011,1742.3,False
22,83,08/04/2011,2073.93,False
22,83,15/04/2011,1987.31,False
22,83,22/04/2011,2396.47,False
22,83,29/04/2011,1659.74,False
22,83,06/05/2011,2064.32,False
22,83,13/05/2011,1551.09,False
22,83,20/05/2011,1555.03,False
22,83,27/05/2011,1616.65,False
22,83,03/06/2011,1728.01,False
22,83,10/06/2011,1483.2,False
22,83,17/06/2011,1347.19,False
22,83,24/06/2011,1342.62,False
22,83,01/07/2011,1619.02,False
22,83,08/07/2011,1476.39,False
22,83,15/07/2011,1264.8,False
22,83,22/07/2011,1308.53,False
22,83,29/07/2011,1563.35,False
22,83,05/08/2011,1557.81,False
22,83,12/08/2011,1170.67,False
22,83,19/08/2011,1115.39,False
22,83,26/08/2011,1284.11,False
22,83,02/09/2011,747.04,False
22,83,09/09/2011,1034.5,True
22,83,16/09/2011,1046.36,False
22,83,23/09/2011,893.06,False
22,83,30/09/2011,863.08,False
22,83,07/10/2011,1189.72,False
22,83,14/10/2011,963.76,False
22,83,21/10/2011,791.43,False
22,83,28/10/2011,986.65,False
22,83,04/11/2011,970.96,False
22,83,11/11/2011,1114.8,False
22,83,18/11/2011,1126.1,False
22,83,25/11/2011,1189.45,True
22,83,02/12/2011,1393.0,False
22,83,09/12/2011,1487.39,False
22,83,16/12/2011,1387.74,False
22,83,23/12/2011,1945.05,False
22,83,30/12/2011,1365.37,True
22,83,06/01/2012,1151.2,False
22,83,13/01/2012,1156.38,False
22,83,20/01/2012,1490.67,False
22,83,27/01/2012,1286.01,False
22,83,03/02/2012,1522.6,False
22,83,10/02/2012,1533.46,True
22,83,17/02/2012,1395.76,False
22,83,24/02/2012,1712.54,False
22,83,02/03/2012,1271.5,False
22,83,09/03/2012,1456.52,False
22,83,16/03/2012,982.34,False
22,83,23/03/2012,1379.64,False
22,83,30/03/2012,1528.88,False
22,83,06/04/2012,1983.62,False
22,83,13/04/2012,1195.72,False
22,83,20/04/2012,1217.12,False
22,83,27/04/2012,1117.6,False
22,83,04/05/2012,1464.44,False
22,83,11/05/2012,1297.34,False
22,83,18/05/2012,1192.74,False
22,83,25/05/2012,1456.28,False
22,83,01/06/2012,1100.06,False
22,83,08/06/2012,1785.34,False
22,83,15/06/2012,1465.16,False
22,83,22/06/2012,1389.42,False
22,83,29/06/2012,1195.92,False
22,83,06/07/2012,1589.12,False
22,83,13/07/2012,1364.78,False
22,83,20/07/2012,1665.02,False
22,83,27/07/2012,1624.84,False
22,83,03/08/2012,1760.5,False
22,83,10/08/2012,1475.74,False
22,83,17/08/2012,1300.78,False
22,83,24/08/2012,1467.8,False
22,83,31/08/2012,1377.94,False
