Store,Dept,Date,Weekly_Sales,IsHoliday
3,26,13/04/2012,3805.43,False
3,26,20/04/2012,3158.46,False
3,26,27/04/2012,3395.58,False
3,26,04/05/2012,2233.61,False
3,26,11/05/2012,2337.12,False
3,26,18/05/2012,2026.19,False
3,26,25/05/2012,2375.5,False
3,26,01/06/2012,2065.8,False
3,26,08/06/2012,2062.24,False
3,26,15/06/2012,2003.45,False
3,26,22/06/2012,2397.15,False
3,26,29/06/2012,1913.79,False
3,26,06/07/2012,1994.43,False
3,26,13/07/2012,1743.06,False
3,26,20/07/2012,2462.29,False
3,26,27/07/2012,1338.44,False
3,26,03/08/2012,2056.48,False
3,26,10/08/2012,1602.76,False
3,26,17/08/2012,2001.23,False
3,26,24/08/2012,2347.12,False
3,26,31/08/2012,1916.79,False
3,26,07/09/2012,1873.1,True
3,26,14/09/2012,2778.45,False
3,26,21/09/2012,3171.35,False
3,26,28/09/2012,2189.98,False
3,26,05/10/2012,2660.94,False
3,26,12/10/2012,3874.1,False
3,26,19/10/2012,3096.51,False
3,26,26/10/2012,3295.95,False
3,27,05/02/2010,947.0,False
3,27,12/02/2010,818.0,True
3,27,19/02/2010,753.0,False
3,27,26/02/2010,679.5,False
3,27,05/03/2010,699.0,False
3,27,12/03/2010,560.5,False
3,27,19/03/2010,420.5,False
3,27,26/03/2010,383.75,False
3,27,02/04/2010,396.25,False
3,27,09/04/2010,335.0,False
3,27,16/04/2010,281.5,False
3,27,23/04/2010,379.25,False
3,27,30/04/2010,381.0,False
3,27,07/05/2010,276.0,False
3,27,14/05/2010,340.5,False
3,27,21/05/2010,260.0,False
3,27,28/05/2010,401.0,False
3,27,04/06/2010,320.5,False
3,27,11/06/2010,391.5,False
3,27,18/06/2010,446.0,False
3,27,25/06/2010,275.0,False
3,27,02/07/2010,432.5,False
3,27,09/07/2010,324.5,False
3,27,16/07/2010,264.5,False
3,27,23/07/2010,262.5,False
3,27,30/07/2010,612.25,False
3,27,06/08/2010,615.35,False
3,27,13/08/2010,550.88,False
3,27,20/08/2010,838.95,False
3,27,27/08/2010,795.13,False
3,27,03/09/2010,406.76,False
3,27,10/09/2010,322.85,True
3,27,17/09/2010,340.67,False
3,27,24/09/2010,326.5,False
3,27,01/10/2010,338.9,False
3,27,08/10/2010,494.0,False
3,27,15/10/2010,328.8,False
3,27,22/10/2010,380.2,False
3,27,29/10/2010,435.2,False
3,27,05/11/2010,714.6,False
3,27,12/11/2010,671.7,False
3,27,19/11/2010,636.1,False
3,27,26/11/2010,810.3,True
3,27,03/12/2010,881.4,False
3,27,10/12/2010,980.5,False
3,27,17/12/2010,1211.0,False
3,27,24/12/2010,1818.1,False
3,27,31/12/2010,697.7,True
3,27,07/01/2011,663.87,False
3,27,14/01/2011,757.57,False
3,27,21/01/2011,1009.83,False
3,27,28/01/2011,376.52,False
3,27,04/02/2011,761.63,False
3,27,11/02/2011,765.01,True
3,27,18/02/2011,732.78,False
3,27,25/02/2011,489.09,False
3,27,04/03/2011,507.8,False
3,27,11/03/2011,492.18,False
3,27,18/03/2011,318.31,False
3,27,25/03/2011,359.68,False
3,27,01/04/2011,343.05,False
3,27,08/04/2011,343.7,False
3,27,15/04/2011,210.03,False
3,27,22/04/2011,253.3,False
3,27,29/04/2011,320.49,False
3,27,06/05/2011,221.53,False
3,27,13/05/2011,307.85,False
3,27,20/05/2011,470.52,False
3,27,27/05/2011,434.67,False
3,27,03/06/2011,246.29,False
3,27,10/06/2011,254.88,False
3,27,17/06/2011,397.3,False
3,27,24/06/2011,305.75,False
3,27,01/07/2011,364.41,False
3,27,08/07/2011,229.09,False
3,27,15/07/2011,206.68,False
3,27,22/07/2011,290.29,False
3,27,29/07/2011,301.42,False
3,27,05/08/2011,417.64,False
3,27,12/08/2011,273.59,False
3,27,19/08/2011,639.53,False
3,27,26/08/2011,469.45,False
3,27,02/09/2011,275.95,False
3,27,09/09/2011,317.33,True
3,27,16/09/2011,300.65,False
3,27,23/09/2011,253.38,False
3,27,30/09/2011,338.81,False
3,27,07/10/2011,384.23,False
3,27,14/10/2011,435.97,False
3,27,21/10/2011,533.44,False
3,27,28/10/2011,465.19,False
3,27,04/11/2011,632.98,False
3,27,11/11/2011,507.33,False
3,27,18/11/2011,620.09,False
3,27,25/11/2011,645.31,True
3,27,02/12/2011,607.38,False
3,27,09/12/2011,608.5,False
3,27,16/12/2011,681.69,False
3,27,23/12/2011,1038.79,False
3,27,30/12/2011,788.45,True
3,27,06/01/2012,554.84,False
3,27,13/01/2012,593.91,False
3,27,20/01/2012,597.58,False
3,27,27/01/2012,421.37,False
3,27,03/02/2012,522.68,False
3,27,10/02/2012,919.64,True
3,27,17/02/2012,662.49,False
3,27,24/02/2012,473.04,False
3,27,02/03/2012,662.03,False
3,27,09/03/2012,615.63,False
3,27,16/03/2012,462.89,False
3,27,23/03/2012,666.44,False
3,27,30/03/2012,458.63,False
3,27,06/04/2012,493.66,False
3,27,13/04/2012,428.83,False
3,27,20/04/2012,490.8,False
3,27,27/04/2012,507.51,False
3,27,04/05/2012,511.62,False
3,27,11/05/2012,517.06,False
3,27,18/05/2012,459.58,False
3,27,25/05/2012,413.25,False
3,27,01/06/2012,398.78,False
3,27,08/06/2012,334.13,False
3,27,15/06/2012,367.15,False
3,27,22/06/2012,477.57,False
3,27,29/06/2012,367.34,False
3,27,06/07/2012,436.32,False
3,27,13/07/2012,371.83,False
3,27,20/07/2012,615.93,False
3,27,27/07/2012,455.92,False
3,27,03/08/2012,489.73,False
3,27,10/08/2012,336.89,False
3,27,17/08/2012,461.99,False
3,27,24/08/2012,622.79,False
3,27,31/08/2012,489.25,False
3,27,07/09/2012,410.51,True
3,27,14/09/2012,424.13,False
3,27,21/09/2012,489.42,False
3,27,28/09/2012,360.07,False
3,27,05/10/2012,566.04,False
3,27,12/10/2012,627.95,False
3,27,19/10/2012,431.19,False
3,27,26/10/2012,351.49,False
3,28,05/02/2010,176.25,False
3,28,12/02/2010,253.36,True
3,28,19/02/2010,281.3,False
3,28,26/02/2010,216.89,False
3,28,05/03/2010,302.54,False
3,28,12/03/2010,299.76,False
3,28,19/03/2010,167.7,False
3,28,26/03/2010,137.97,False
3,28,02/04/2010,235.94,False
3,28,09/04/2010,196.49,False
3,28,16/04/2010,189.38,False
3,28,23/04/2010,162.07,False
3,28,30/04/2010,165.45,False
3,28,07/05/2010,215.23,False
3,28,14/05/2010,188.9,False
3,28,21/05/2010,161.5,False
3,28,28/05/2010,191.0,False
3,28,04/06/2010,173.0,False
3,28,11/06/2010,121.5,False
3,28,18/06/2010,99.0,False
3,28,25/06/2010,67.5,False
3,28,02/07/2010,146.5,False
3,28,09/07/2010,95.0,False
3,28,16/07/2010,145.5,False
3,28,23/07/2010,89.5,False
3,28,30/07/2010,85.83,False
3,28,06/08/2010,80.0,False
3,28,13/08/2010,108.77,False
3,28,20/08/2010,179.5,False
3,28,27/08/2010,143.5,False
3,28,03/09/2010,144.5,False
3,28,10/09/2010,130.0,True
3,28,17/09/2010,88.5,False
3,28,24/09/2010,130.5,False
3,28,01/10/2010,109.0,False
3,28,08/10/2010,225.0,False
3,28,15/10/2010,238.0,False
3,28,22/10/2010,199.5,False
3,28,29/10/2010,198.0,False
3,28,05/11/2010,288.0,False
3,28,12/11/2010,208.0,False
3,28,19/11/2010,302.5,False
3,28,26/11/2010,283.5,True
3,28,03/12/2010,196.0,False
3,28,10/12/2010,413.5,False
3,28,17/12/2010,343.5,False
3,28,24/12/2010,397.5,False
3,28,31/12/2010,196.0,True
3,28,07/01/2011,213.0,False
3,28,14/01/2011,291.5,False
3,28,21/01/2011,267.0,False
3,28,28/01/2011,240.0,False
3,28,04/02/2011,284.5,False
3,28,11/02/2011,297.5,True
3,28,18/02/2011,242.0,False
3,28,25/02/2011,200.75,False
3,28,04/03/2011,241.75,False
3,28,11/03/2011,112.0,False
3,28,18/03/2011,157.75,False
3,28,25/03/2011,134.0,False
3,28,01/04/2011,150.73,False
3,28,08/04/2011,100.48,False
3,28,15/04/2011,164.38,False
3,28,22/04/2011,176.28,False
3,28,29/04/2011,112.5,False
3,28,06/05/2011,165.5,False
3,28,13/05/2011,127.71,False
3,28,20/05/2011,145.69,False
3,28,27/05/2011,170.5,False
3,28,03/06/2011,140.5,False
3,28,10/06/2011,87.42,False
3,28,17/06/2011,61.71,False
3,28,24/06/2011,91.5,False
3,28,01/07/2011,62.94,False
3,28,08/07/2011,114.71,False
3,28,15/07/2011,59.17,False
3,28,22/07/2011,103.48,False
3,28,29/07/2011,34.5,False
3,28,05/08/2011,73.23,False
3,28,12/08/2011,85.5,False
3,28,19/08/2011,101.71,False
3,28,26/08/2011,139.75,False
3,28,02/09/2011,88.5,False
3,28,09/09/2011,211.96,True
3,28,16/09/2011,82.98,False
3,28,23/09/2011,153.71,False
3,28,30/09/2011,90.08,False
3,28,07/10/2011,148.34,False
3,28,14/10/2011,113.73,False
3,28,21/10/2011,168.12,False
3,28,28/10/2011,201.67,False
3,28,04/11/2011,317.99,False
3,28,11/11/2011,232.33,False
3,28,18/11/2011,185.35,False
3,28,25/11/2011,147.1,True
3,28,02/12/2011,251.46,False
3,28,09/12/2011,331.87,False
3,28,16/12/2011,245.85,False
3,28,23/12/2011,411.09,False
3,28,30/12/2011,200.59,True
3,28,06/01/2012,154.89,False
3,28,13/01/2012,194.34,False
3,28,20/01/2012,147.5,False
3,28,27/01/2012,117.88,False
3,28,03/02/2012,173.85,False
3,28,10/02/2012,286.27,True
3,28,17/02/2012,172.0,False
3,28,24/02/2012,193.48,False
3,28,02/03/2012,166.42,False
3,28,09/03/2012,251.48,False
3,28,16/03/2012,149.23,False
3,28,23/03/2012,269.48,False
3,28,30/03/2012,258.96,False
3,28,06/04/2012,245.07,False
3,28,13/04/2012,112.25,False
3,28,20/04/2012,153.98,False
3,28,27/04/2012,90.92,False
3,28,04/05/2012,103.24,False
3,28,11/05/2012,124.71,False
3,28,18/05/2012,179.21,False
3,28,25/05/2012,187.1,False
3,28,01/06/2012,99.3,False
3,28,08/06/2012,99.74,False
3,28,15/06/2012,81.39,False
3,28,22/06/2012,89.03,False
3,28,29/06/2012,88.58,False
3,28,06/07/2012,71.0,False
3,28,13/07/2012,110.63,False
3,28,20/07/2012,74.57,False
3,28,27/07/2012,53.71,False
3,28,03/08/2012,103.55,False
3,28,10/08/2012,127.41,False
3,28,17/08/2012,108.69,False
3,28,24/08/2012,115.63,False
3,28,31/08/2012,63.08,False
3,28,07/09/2012,90.47,True
3,28,14/09/2012,75.61,False
3,28,21/09/2012,69.69,False
3,28,28/09/2012,110.23,False
3,28,05/10/2012,127.34,False
3,28,12/10/2012,151.71,False
3,28,19/10/2012,164.42,False
3,28,26/10/2012,151.69,False
3,29,05/02/2010,1968.94,False
3,29,12/02/2010,2015.5,True
3,29,19/02/2010,2206.5,False
3,29,26/02/2010,1438.0,False
3,29,05/03/2010,1442.5,False
3,29,12/03/2010,1138.5,False
3,29,19/03/2010,1737.5,False
3,29,26/03/2010,1029.0,False
3,29,02/04/2010,1447.5,False
3,29,09/04/2010,1319.25,False
3,29,16/04/2010,1447.94,False
3,29,23/04/2010,1561.5,False
3,29,30/04/2010,1337.88,False
3,29,07/05/2010,1831.0,False
3,29,14/05/2010,2308.26,False
3,29,21/05/2010,1463.38,False
3,29,28/05/2010,1350.37,False
3,29,04/06/2010,1824.5,False
3,29,11/06/2010,1505.0,False
3,29,18/06/2010,1552.88,False
3,29,25/06/2010,1472.92,False
3,29,02/07/2010,1781.25,False
3,29,09/07/2010,1726.5,False
3,29,16/07/2010,1676.5,False
3,29,23/07/2010,1320.25,False
3,29,30/07/2010,1311.01,False
3,29,06/08/2010,2859.27,False
3,29,13/08/2010,1650.45,False
3,29,20/08/2010,1823.68,False
3,29,27/08/2010,1594.26,False
3,29,03/09/2010,1293.03,False
3,29,10/09/2010,1228.74,True
3,29,17/09/2010,988.21,False
3,29,24/09/2010,1391.49,False
3,29,01/10/2010,1349.12,False
3,29,08/10/2010,1247.1,False
3,29,15/10/2010,1405.62,False
3,29,22/10/2010,1210.46,False
3,29,29/10/2010,1044.05,False
3,29,05/11/2010,1962.56,False
3,29,12/11/2010,1652.45,False
3,29,19/11/2010,1776.9,False
3,29,26/11/2010,3096.5,True
3,29,03/12/2010,2183.7,False
3,29,10/12/2010,2264.3,False
3,29,17/12/2010,2931.36,False
3,29,24/12/2010,4868.91,False
3,29,31/12/2010,2505.35,True
3,29,07/01/2011,1416.05,False
3,29,14/01/2011,1451.2,False
3,29,21/01/2011,1218.8,False
3,29,28/01/2011,1028.26,False
3,29,04/02/2011,1828.57,False
3,29,11/02/2011,1813.75,True
3,29,18/02/2011,2253.95,False
3,29,25/02/2011,1888.86,False
3,29,04/03/2011,1380.31,False
3,29,11/03/2011,1253.07,False
3,29,18/03/2011,1307.73,False
3,29,25/03/2011,1028.89,False
3,29,01/04/2011,949.18,False
3,29,08/04/2011,1419.21,False
3,29,15/04/2011,1071.96,False
3,29,22/04/2011,1024.57,False
3,29,29/04/2011,1176.82,False
3,29,06/05/2011,1846.68,False
3,29,13/05/2011,1930.86,False
3,29,20/05/2011,1016.63,False
3,29,27/05/2011,1176.43,False
3,29,03/06/2011,1141.85,False
3,29,10/06/2011,1369.18,False
3,29,17/06/2011,928.92,False
3,29,24/06/2011,1066.01,False
3,29,01/07/2011,1218.86,False
3,29,08/07/2011,937.88,False
3,29,15/07/2011,936.62,False
3,29,22/07/2011,1024.44,False
