Store,Dept,Date,Weekly_Sales,IsHoliday
12,67,17/02/2012,17117.37,False
12,67,24/02/2012,5665.43,False
12,67,02/03/2012,5446.81,False
12,67,09/03/2012,5832.82,False
12,67,16/03/2012,5830.37,False
12,67,23/03/2012,5378.7,False
12,67,30/03/2012,5402.12,False
12,67,06/04/2012,5612.99,False
12,67,13/04/2012,6222.5,False
12,67,20/04/2012,5293.83,False
12,67,27/04/2012,5572.83,False
12,67,04/05/2012,7446.69,False
12,67,11/05/2012,13534.11,False
12,67,18/05/2012,11497.5,False
12,67,25/05/2012,5642.1,False
12,67,01/06/2012,5374.15,False
12,67,08/06/2012,7832.01,False
12,67,15/06/2012,9185.47,False
12,67,22/06/2012,9173.38,False
12,67,29/06/2012,5273.8,False
12,67,06/07/2012,5934.47,False
12,67,13/07/2012,5379.29,False
12,67,20/07/2012,4749.76,False
12,67,27/07/2012,4589.85,False
12,67,03/08/2012,4446.81,False
12,67,10/08/2012,5445.82,False
12,67,17/08/2012,4422.77,False
12,67,24/08/2012,4671.63,False
12,67,31/08/2012,4359.07,False
12,67,07/09/2012,5018.33,True
12,67,14/09/2012,4918.09,False
12,67,21/09/2012,5221.53,False
12,67,28/09/2012,5555.05,False
12,67,05/10/2012,5535.75,False
12,67,12/10/2012,5562.34,False
12,67,19/10/2012,6015.74,False
12,67,26/10/2012,6309.57,False
12,71,05/02/2010,13024.98,False
12,71,12/02/2010,11245.96,True
12,71,19/02/2010,9725.64,False
12,71,26/02/2010,11056.5,False
12,71,05/03/2010,8168.02,False
12,71,12/03/2010,10512.04,False
12,71,19/03/2010,8488.2,False
12,71,26/03/2010,6989.69,False
12,71,02/04/2010,7555.39,False
12,71,09/04/2010,6746.0,False
12,71,16/04/2010,6558.04,False
12,71,23/04/2010,6272.16,False
12,71,30/04/2010,6676.74,False
12,71,07/05/2010,7772.77,False
12,71,14/05/2010,8677.5,False
12,71,21/05/2010,6767.54,False
12,71,28/05/2010,6729.98,False
12,71,04/06/2010,7845.03,False
12,71,11/06/2010,10535.38,False
12,71,18/06/2010,8323.96,False
12,71,25/06/2010,6417.06,False
12,71,02/07/2010,5732.58,False
12,71,09/07/2010,5306.48,False
12,71,16/07/2010,6814.88,False
12,71,23/07/2010,7499.94,False
12,71,30/07/2010,8165.34,False
12,71,06/08/2010,7390.08,False
12,71,13/08/2010,8435.42,False
12,71,20/08/2010,7955.38,False
12,71,27/08/2010,6332.81,False
12,71,03/09/2010,7830.72,False
12,71,10/09/2010,6426.29,True
12,71,17/09/2010,5407.19,False
12,71,24/09/2010,6254.14,False
12,71,01/10/2010,6115.48,False
12,71,08/10/2010,5476.28,False
12,71,15/10/2010,4686.58,False
12,71,22/10/2010,4383.3,False
12,71,29/10/2010,5574.16,False
12,71,05/11/2010,5875.54,False
12,71,12/11/2010,6790.16,False
12,71,19/11/2010,5358.42,False
12,71,26/11/2010,9805.02,True
12,71,03/12/2010,6258.44,False
12,71,10/12/2010,5481.76,False
12,71,17/12/2010,5561.1,False
12,71,24/12/2010,8196.4,False
12,71,31/12/2010,6341.18,True
12,71,07/01/2011,5525.64,False
12,71,14/01/2011,6245.96,False
12,71,21/01/2011,5219.6,False
12,71,28/01/2011,7112.42,False
12,71,04/02/2011,12817.66,False
12,71,11/02/2011,10870.26,True
12,71,18/02/2011,10979.5,False
12,71,25/02/2011,10686.64,False
12,71,04/03/2011,8727.86,False
12,71,11/03/2011,11321.74,False
12,71,18/03/2011,6385.14,False
12,71,25/03/2011,8635.97,False
12,71,01/04/2011,9153.33,False
12,71,08/04/2011,8694.2,False
12,71,15/04/2011,8325.01,False
12,71,22/04/2011,7798.75,False
12,71,29/04/2011,7242.43,False
12,71,06/05/2011,7630.98,False
12,71,13/05/2011,5294.24,False
12,71,20/05/2011,6199.31,False
12,71,27/05/2011,5097.82,False
12,71,03/06/2011,7008.3,False
12,71,10/06/2011,6830.34,False
12,71,17/06/2011,5601.84,False
12,71,24/06/2011,5836.44,False
12,71,01/07/2011,7529.2,False
12,71,08/07/2011,7259.05,False
12,71,15/07/2011,6708.52,False
12,71,22/07/2011,7364.28,False
12,71,29/07/2011,7665.96,False
12,71,05/08/2011,7974.24,False
12,71,12/08/2011,9268.12,False
12,71,19/08/2011,7387.6,False
