Store,Dept,Date,Weekly_Sales,IsHoliday
27,31,03/02/2012,1905.55,False
27,31,10/02/2012,1713.86,True
27,31,17/02/2012,1800.69,False
27,31,24/02/2012,2172.98,False
27,31,02/03/2012,2495.1,False
27,31,09/03/2012,2341.74,False
27,31,16/03/2012,2239.78,False
27,31,23/03/2012,2268.84,False
27,31,30/03/2012,1866.14,False
27,31,06/04/2012,2199.56,False
27,31,13/04/2012,2178.42,False
27,31,20/04/2012,2033.41,False
27,31,27/04/2012,2407.88,False
27,31,04/05/2012,1896.45,False
27,31,11/05/2012,2482.76,False
27,31,18/05/2012,2727.84,False
27,31,25/05/2012,3604.19,False
27,31,01/06/2012,2722.61,False
27,31,08/06/2012,2653.94,False
27,31,15/06/2012,2609.88,False
27,31,22/06/2012,3090.42,False
27,31,29/06/2012,3592.05,False
27,31,06/07/2012,3986.24,False
27,31,13/07/2012,3330.67,False
27,31,20/07/2012,3890.85,False
27,31,27/07/2012,3787.1,False
27,31,03/08/2012,5090.05,False
27,31,10/08/2012,6189.97,False
27,31,17/08/2012,6181.0,False
27,31,24/08/2012,6728.12,False
27,31,31/08/2012,7753.47,False
27,31,07/09/2012,8455.7,True
27,31,14/09/2012,3160.13,False
27,31,21/09/2012,2674.5,False
27,31,28/09/2012,2067.16,False
27,31,05/10/2012,2935.08,False
27,31,12/10/2012,3820.42,False
27,31,19/10/2012,3124.19,False
27,31,26/10/2012,2702.52,False
27,32,05/02/2010,6746.83,False
27,32,12/02/2010,7987.35,True
27,32,19/02/2010,12065.17,False
27,32,26/02/2010,6307.24,False
27,32,05/03/2010,4810.7,False
27,32,12/03/2010,6694.65,False
27,32,19/03/2010,7333.97,False
27,32,26/03/2010,7337.89,False
27,32,02/04/2010,8388.69,False
27,32,09/04/2010,8403.5,False
27,32,16/04/2010,7351.75,False
27,32,23/04/2010,6772.84,False
27,32,30/04/2010,8405.2,False
27,32,07/05/2010,9272.94,False
27,32,14/05/2010,12189.16,False
27,32,21/05/2010,8952.96,False
27,32,28/05/2010,7027.68,False
27,32,04/06/2010,9352.56,False
27,32,11/06/2010,7940.38,False
27,32,18/06/2010,10344.47,False
27,32,25/06/2010,11044.34,False
27,32,02/07/2010,9565.2,False
27,32,09/07/2010,8909.44,False
27,32,16/07/2010,7539.29,False
27,32,23/07/2010,8354.81,False
27,32,30/07/2010,8416.61,False
27,32,06/08/2010,10315.7,False
27,32,13/08/2010,8430.58,False
27,32,20/08/2010,8276.37,False
27,32,27/08/2010,8256.18,False
27,32,03/09/2010,7805.57,False
27,32,10/09/2010,8094.93,True
27,32,17/09/2010,6935.74,False
27,32,24/09/2010,7821.09,False
27,32,01/10/2010,6727.76,False
27,32,08/10/2010,5788.88,False
27,32,15/10/2010,7181.06,False
27,32,22/10/2010,5889.52,False
27,32,29/10/2010,7824.02,False
27,32,05/11/2010,8104.83,False
27,32,12/11/2010,7240.86,False
27,32,19/11/2010,8653.57,False
27,32,26/11/2010,14626.63,True
27,32,03/12/2010,11228.94,False
27,32,10/12/2010,12561.76,False
27,32,17/12/2010,14410.46,False
27,32,24/12/2010,36328.82,False
27,32,31/12/2010,6246.77,True
27,32,07/01/2011,5515.97,False
27,32,14/01/2011,5503.08,False
27,32,21/01/2011,4256.21,False
27,32,28/01/2011,4669.31,False
27,32,04/02/2011,4996.78,False
27,32,11/02/2011,6991.6,True
27,32,18/02/2011,10365.6,False
27,32,25/02/2011,6432.68,False
27,32,04/03/2011,6641.68,False
27,32,11/03/2011,6202.08,False
27,32,18/03/2011,6802.92,False
27,32,25/03/2011,5838.46,False
27,32,01/04/2011,6020.98,False
27,32,08/04/2011,6975.12,False
27,32,15/04/2011,6611.18,False
27,32,22/04/2011,7731.22,False
27,32,29/04/2011,7228.82,False
27,32,06/05/2011,7716.25,False
27,32,13/05/2011,11228.38,False
27,32,20/05/2011,7183.06,False
27,32,27/05/2011,7668.89,False
27,32,03/06/2011,10104.93,False
27,32,10/06/2011,8559.21,False
27,32,17/06/2011,9626.97,False
27,32,24/06/2011,10322.58,False
27,32,01/07/2011,11085.48,False
27,32,08/07/2011,11462.35,False
27,32,15/07/2011,9199.21,False
27,32,22/07/2011,8967.16,False
27,32,29/07/2011,6553.46,False
27,32,05/08/2011,8473.47,False
